element_type,osmid,geometry,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,addr:suburb,amenity,operator,postal_code,ref,website,description,heritage,historic,start_date,building,nodes,building:levels,roof:levels,source,height,roof:shape,end,unimainz:buildingId,name,building:colour,roof:material,source:height,note:3D,roof:colour,image,wikidata,wikipedia,building:material,source:housenumber,source:address,source:position,note,roof:height,construction,roof:direction,roof:orientation,fixme,social_facility,social_facility:for,source_date,source:geometry,phone,survey:date,tourism,building:flats,description:de,nohousenumber,building:architecture,heritage:operator,name:signed,noaddress,ways,type
way,246638642,"POLYGON ((8.2576879 50.0081846, 8.2574655 50.0079797, 8.2575886 50.0079245, 8.2578111 50.0081294, 8.2576879 50.0081846))",Mainz,,16,55118,Lessingstraße,,,,,,,,,,,residential,"[2455471800, 2536480943, 2536471113, 2536480946, 2455471800]",5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,248094918,"POLYGON ((8.2468938 49.9841367, 8.2469877 49.984039, 8.247132 49.9840963, 8.2470381 49.984194, 8.2468938 49.9841367))",Mainz,DE,2d,55128,St.-Sebastian-Straße,,,,,,,,,,,residential,"[2549401307, 2549401293, 2549401301, 2549401318, 2549401307]",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,248094919,"POLYGON ((8.245089 49.9835671, 8.2452196 49.9836027, 8.2451151 49.9837609, 8.2449846 49.9837252, 8.245089 49.9835671))",Mainz,DE,23,55128,Weingartenstraße,,,,,,,,,,,residential,"[2549401109, 2549401125, 2549401174, 2549401161, 2549401109]",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,248094942,"POLYGON ((8.2466965 49.9843515, 8.2468346 49.9844064, 8.2467469 49.9844977, 8.2466088 49.9844428, 8.2466965 49.9843515))",Mainz,DE,2b,55128,St.-Sebastian-Straße,,,,,,,,,,,residential,"[2549401342, 2549401346, 2549401352, 2549401349, 2549401342]",2,1,,,gabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,248094944,"POLYGON ((8.2463058 49.984357, 8.2463496 49.9843069, 8.2464976 49.9843602, 8.2464538 49.9844104, 8.2463058 49.984357))",Mainz,DE,35,55128,Lanzelhohl,,,,,,,,,,,residential,"[2549401344, 4528055597, 4528055596, 2549401347, 2549401344]",2,1,,,,,,,,,,,,,,,,,,,abmessungen usw gefixt,,,,,,,,,,,,,,,,,,,,,
way,248094951,"POLYGON ((8.2464368 49.9842145, 8.2464806 49.9841643, 8.2466286 49.9842177, 8.2465848 49.9842679, 8.2464368 49.9842145))",Mainz,DE,33,55128,Lanzelhohl,,,,,,,,,,,residential,"[2549401320, 4528055599, 4528055598, 2549401331, 2549401320]",2,1,,,,,,,,,,,,,,,,,,,abmessungen usw gefixt,,,,,,,,,,,,,,,,,,,,,
way,248094954,"POLYGON ((8.2461745 49.9844985, 8.2462183 49.9844483, 8.2463663 49.9845017, 8.2463225 49.9845518, 8.2461745 49.9844985))",Mainz,DE,37,55128,Lanzelhohl,,,,,,,,,,,residential,"[2549401353, 4528055595, 4528055594, 2549401359, 2549401353]",2,1,,,gabled,,,,,,,,,,,,,,,,abmessungen usw gefixt,,,,,,,,,,,,,,,,,,,,,
way,248094956,"POLYGON ((8.2468314 49.9841757, 8.2469885 49.9842381, 8.2469004 49.9843298, 8.2467433 49.9842674, 8.2468314 49.9841757))",Mainz,DE,2c,55128,St.-Sebastian-Straße,,,,,,,,,,,residential,"[2549401313, 2549401324, 2549401341, 2549401330, 2549401313]",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,248094960,"POLYGON ((8.243695 49.9837522, 8.2437448 49.9836671, 8.2438419 49.9836906, 8.243792 49.9837757, 8.243695 49.9837522))",Mainz,DE,1,55128,Lanzelhohl,,,,,,,,,,,residential,"[2549401171, 2549401140, 2549401145, 2549401176, 2549401171]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,248094961,"POLYGON ((8.2465627 49.984072, 8.2466065 49.9840218, 8.2467544 49.9840752, 8.2467107 49.9841253, 8.2465627 49.984072))",Mainz,DE,31,55128,Lanzelhohl,,,,,,,,,,,residential,"[2549401298, 4528055601, 4528055600, 2549401306, 2549401298]",2,1,,,,,,,,,,,,,,,,,,,abmessungen usw gefixt,,,,,,,,,,,,,,,,,,,,,
way,248094967,"POLYGON ((8.2466886 49.9839246, 8.2467324 49.9838745, 8.2468805 49.9839278, 8.2468367 49.983978, 8.2466886 49.9839246))",Mainz,DE,29,55128,Lanzelhohl,,,,,,,,,,,residential,"[2549401254, 4528055603, 4528055602, 2549401276, 2549401254]",2,1,,,,,,,,,,,,,,,,,,,abmessungen usw gefixt,,,,,,,,,,,,,,,,,,,,,
way,248094979,"POLYGON ((8.2472151 49.983837, 8.2473673 49.9838995, 8.2474637 49.9838023, 8.2473494 49.9837554, 8.2473116 49.9837399, 8.2472151 49.983837))",Mainz,DE,2f,55128,St.-Sebastian-Straße,,,,,,,,,,,residential,"[2549401199, 2549401243, 2549401184, 2549401173, 2549401166, 2549401199]",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,248094991,"POLYGON ((8.2465801 49.9845249, 8.246685 49.9845665, 8.2466067 49.9846481, 8.2464256 49.9845761, 8.2464648 49.9845352, 8.2465411 49.9845655, 8.2465801 49.9845249))",Mainz,DE,2a,55128,St.-Sebastian-Straße,,,,,,,,,,,residential,"[2549401356, 2549401363, 2549401367, 2549401364, 2549401358, 2549401362, 2549401356]",1,2,,,saltbox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,248095000,"POLYGON ((8.2470601 49.9839604, 8.2472406 49.9840282, 8.2473142 49.9839472, 8.2472 49.9839043, 8.2471623 49.9839457, 8.247096 49.9839208, 8.2470601 49.9839604))",Mainz,DE,2e,55128,St.-Sebastian-Straße,,,,,,,,,,,residential,"[2549401270, 2549401291, 2549401266, 2549401248, 2549401264, 2549401252, 2549401270]",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,248095004,"POLYGON ((8.2480779 49.9831679, 8.2481238 49.9830881, 8.2482037 49.9831071, 8.2482114 49.9830937, 8.2482733 49.9831084, 8.2482598 49.9831319, 8.2482197 49.9832016, 8.2480779 49.9831679))",Mainz,DE,44,55128,Bahnstraße,,,,,,,,,,,residential,"[2549400962, 2549400896, 2549400939, 2549400904, 2549400942, 2549400949, 2549400976, 2549400962]",2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,248095005,"POLYGON ((8.2473056 49.9835851, 8.2474327 49.9836373, 8.2473723 49.9836981, 8.2473965 49.983708, 8.2473494 49.9837554, 8.2473116 49.9837399, 8.2471982 49.9836933, 8.2473056 49.9835851))",,,,,,,,,,,,,,,,residential,"[2549401120, 2549401133, 2549401150, 2549401154, 2549401173, 2549401166, 2549401147, 2549401120]",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,
way,248095006,"POLYGON ((8.2481261 49.9836436, 8.2481211 49.9836522, 8.2482478 49.9836823, 8.2483 49.9835915, 8.24825 49.9835796, 8.2482429 49.983592, 8.2481662 49.9835738, 8.2481261 49.9836436))",Mainz,DE,48,55128,Bahnstraße,,,,,,,,,,,residential,"[2549401134, 2549401137, 2549401143, 2549401122, 2549401115, 2549401123, 2549401113, 2549401134]",2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,248095008,"POLYGON ((8.2483473 49.983243, 8.2483424 49.9832516, 8.2484691 49.9832817, 8.2485212 49.983191, 8.2484712 49.9831791, 8.2484641 49.9831915, 8.2483874 49.9831732, 8.2483473 49.983243))",Mainz,DE,40,55128,Bahnstraße,,,,,,,,,,,residential,"[2549400989, 2549400993, 2549401001, 2549400971, 2549400967, 2549400972, 2549400965, 2549400989]",2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,248095009,"POLYGON ((8.2479649 49.9833689, 8.2480107 49.9832891, 8.2480906 49.983308, 8.2480983 49.9832946, 8.2481602 49.9833094, 8.2481467 49.9833329, 8.2481067 49.9834026, 8.2479649 49.9833689))",Mainz,DE,46b,55128,Bahnstraße,,,,,,,,,,,residential,"[2549401023, 2549401004, 2549401010, 2549401005, 2549401011, 2549401015, 2549401048, 2549401023]",2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,248095010,"POLYGON ((8.2482342 49.983444, 8.2482293 49.9834526, 8.248356 49.9834827, 8.2484081 49.9833919, 8.2483581 49.98338, 8.248351 49.9833924, 8.2482743 49.9833742, 8.2482342 49.983444))",Mainz,DE,46,55128,Bahnstraße,,,,,,,,,,,residential,"[2549401061, 2549401064, 2549401073, 2549401040, 2549401028, 2549401042, 2549401026, 2549401061]",2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,248095011,"POLYGON ((8.2437975 49.9837869, 8.2438551 49.9837038, 8.2439387 49.9837278, 8.2439596 49.9836976, 8.2439968 49.9837083, 8.243947 49.9837801, 8.2439184 49.9838215, 8.2437975 49.9837869))",Mainz,DE,3,55128,Lanzelhohl,,,,,,,,,,,residential,"[2549401181, 2549401152, 2549401162, 2549401149, 2549401155, 2549401179, 2549401188, 2549401181]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,248095012,"POLYGON ((8.2478567 49.9835685, 8.2479026 49.9834886, 8.2479824 49.9835076, 8.2479901 49.9834942, 8.2480521 49.983509, 8.2480386 49.9835325, 8.2479985 49.9836022, 8.2478567 49.9835685))",Mainz,DE,48b,55128,Bahnstraße,,,,,,,,,,,residential,"[2549401111, 2549401074, 2549401085, 2549401078, 2549401086, 2549401095, 2549401126, 2549401111]",2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,248095015,"POLYGON ((8.2479985 49.9836022, 8.2479929 49.9836119, 8.2481261 49.9836436, 8.2481662 49.9835738, 8.2481805 49.9835489, 8.2481152 49.9835334, 8.2481064 49.9835486, 8.2480386 49.9835325, 8.2479985 49.9836022))",Mainz,DE,48a,55128,Bahnstraße,,,,,,,,,,,residential,"[2549401126, 2549401129, 2549401134, 2549401113, 2549401104, 2549401096, 2549401103, 2549401095, 2549401126]",2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,248095021,"POLYGON ((8.2482197 49.9832016, 8.2482141 49.9832114, 8.2483473 49.983243, 8.2483874 49.9831732, 8.2484017 49.9831483, 8.2483364 49.9831328, 8.2483277 49.9831481, 8.2482598 49.9831319, 8.2482197 49.9832016))",Mainz,DE,42,55128,Bahnstraße,,,,,,,,,,,residential,"[2549400976, 2549400979, 2549400989, 2549400965, 2549400956, 2549400950, 2549400955, 2549400949, 2549400976]",2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,248095022,"POLYGON ((8.2481067 49.9834026, 8.2481011 49.9834123, 8.2482342 49.983444, 8.2482743 49.9833742, 8.2482886 49.9833493, 8.2482234 49.9833338, 8.2482146 49.983349, 8.2481467 49.9833329, 8.2481067 49.9834026))",Mainz,DE,46a,55128,Bahnstraße,,,,,,,,,,,residential,"[2549401048, 2549401052, 2549401061, 2549401026, 2549401019, 2549401016, 2549401018, 2549401015, 2549401048]",2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,248356139,"POLYGON ((8.2436765 49.9839265, 8.2436037 49.9839031, 8.2436604 49.9838302, 8.2437333 49.9838537, 8.2436765 49.9839265))",Mainz,DE,2,55128,Lanzelhohl,,,,,,,,,,,residential,"[4528055593, 2551517868, 2551517824, 4528055592, 4528055593]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,248356141,"POLYGON ((8.2434446 49.9838184, 8.2434811 49.9837602, 8.2436646 49.9838078, 8.2436281 49.983866, 8.2434446 49.9838184))",Mainz,DE,17,55128,An der Kirchenpforte,,,,,,,,,,,residential,"[2551517819, 2551517792, 2551517812, 2551517837, 2551517819]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,248546297,"POLYGON ((8.2355058 49.979761, 8.2355927 49.979781, 8.2356674 49.9796467, 8.2355809 49.9796269, 8.2355058 49.979761))",Mainz,,23,55128,Uwe-Beyer-Straße,,,,,,,,,,,residential,"[2553150332, 2553150335, 2553150330, 2553150329, 2553150332]",,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,248546321,"POLYGON ((8.2354187 49.9797407, 8.2355058 49.979761, 8.2355809 49.9796269, 8.2354944 49.9796075, 8.2354187 49.9797407))",Mainz,,25,55128,Uwe-Beyer-Straße,,,,,,,,,,,residential,"[1395229829, 2553150332, 2553150329, 1395229845, 1395229829]",,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,248546340,"POLYGON ((8.2355927 49.979781, 8.2356819 49.9798007, 8.2357565 49.9796676, 8.2356674 49.9796467, 8.2355927 49.979781))",Mainz,,21,55128,Uwe-Beyer-Straße,,,,,,,,,,,residential,"[2553150335, 1395229851, 1395229838, 2553150330, 2553150335]",,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,248902480,"POLYGON ((8.249418 49.9897734, 8.2495688 49.9897853, 8.2495293 49.9899922, 8.2501193 49.9900389, 8.250161 49.9898203, 8.2504537 49.9898434, 8.2504313 49.9899607, 8.2503785 49.9899566, 8.2503823 49.9899368, 8.2502973 49.9899301, 8.2502807 49.9900171, 8.2503663 49.9900239, 8.2504 49.990037, 8.2504114 49.9900535, 8.2504037 49.9900796, 8.2503812 49.9900946, 8.2502513 49.9900834, 8.2502446 49.9901156, 8.2502122 49.9901128, 8.2501768 49.9902822, 8.2501343 49.9902978, 8.25009 49.9902959, 8.2500584 49.9902675, 8.2500851 49.9901541, 8.2498899 49.9901351, 8.2498695 49.9902216, 8.2498404 49.990239, 8.2498028 49.9902347, 8.2497789 49.9902064, 8.2496415 49.9901928, 8.2496114 49.9902155, 8.2495714 49.9902109, 8.24956 49.9901918, 8.249575 49.9901135, 8.2493562 49.9900962, 8.249418 49.9897734))",,,,,,,,,,,,,,,,residential,"[2556180945, 2556180948, 2556180963, 2556180967, 2556180951, 2556180953, 2556180961, 2556180960, 2556180959, 2556180958, 2556180965, 7327813779, 2556180966, 2556180968, 2556180969, 7327813780, 2556180977, 2556180976, 2556180997, 7327813778, 2556181001, 2556181000, 2556180998, 7327813777, 7327813776, 2556180992, 7327813775, 2556180994, 2556180999, 7327813774, 2556180991, 2556180990, 2556180988, 2556180974, 2556180970, 2556180945]",3,2,,,many,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,248902491,"POLYGON ((8.2507417 49.9876126, 8.2508712 49.9876088, 8.2508625 49.9874841, 8.2507329 49.9874879, 8.2507365 49.987539, 8.2507417 49.9876126))",Mainz,DE,19,55128,An der Schanze,,,,,,,,,,,residential,"[2556180618, 2556180619, 2556180551, 2556180547, 4964579980, 2556180618]",2,1,,,gabled,,,,white,roof_tiles,,,,,,,plaster,,,,,,,,across,,,,,,,,,,,,,,,,,
way,248902528,"POLYGON ((8.2504973 49.987256, 8.2506448 49.9872613, 8.2506466 49.9872405, 8.250651 49.9871888, 8.2506517 49.9871806, 8.2505042 49.9871754, 8.2505026 49.9871951, 8.2504973 49.987256))",Mainz,DE,15,55128,An der Schanze,,,,,,,,,,,residential,"[2556180397, 2556180399, 4964579965, 4964579963, 2556180337, 2556180331, 4964579959, 2556180397]",2,1,,,gabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,248902535,"POLYGON ((8.2507154 49.9873104, 8.250867 49.9873096, 8.2508656 49.9871887, 8.250714 49.9871894, 8.2507146 49.9872413, 8.2507154 49.9873104))",Mainz,DE,13,55128,An der Schanze,,,,,,,,,,,residential,"[2556180435, 2556180433, 2556180351, 2556180354, 4964579964, 2556180435]",2,1,,,gabled,,,,,,,,,,,,,,,,,,,,across,,,,,,,,,,,,,,,,,
way,248902570,"POLYGON ((8.2502842 49.9875663, 8.2502896 49.9875133, 8.2504449 49.9875201, 8.2504393 49.9875738, 8.2503543 49.9875702, 8.2502842 49.9875663))",Mainz,DE,23,55128,An der Schanze,,,,,,,,,,,residential,"[2556180604, 2556180505, 2556180511, 2556180608, 4964579975, 2556180604]",3,0,,,skillion,,,,,,,,,,,,plaster,,,,,,,,across,,,,,,,,,,,,,,,,,
way,248902664,"POLYGON ((8.2516175 49.9868556, 8.251651 49.9868799, 8.2516197 49.9868977, 8.2516987 49.986955, 8.25187 49.9868573, 8.251812 49.9868152, 8.2517477 49.9868519, 8.2516933 49.9868124, 8.2516175 49.9868556))",,,,,,,,,,,,,,,,residential,"[2556180042, 6177991205, 6177991206, 2556180076, 2556180046, 5421888800, 5421888801, 2556180006, 2556180042]",2,1,,,gabled,,,,,,,,,,,,,,,,,,,,,grobe Skizze,,,,,,,,,,yes,,,,,,
way,248902672,"POLYGON ((8.2505488 49.9875632, 8.2506658 49.9875681, 8.2506686 49.9875411, 8.250674 49.9874874, 8.2506785 49.987443, 8.2505614 49.9874381, 8.2505523 49.9874954, 8.2505488 49.9875632))",Mainz,DE,21,55128,An der Schanze,,,,,,,,,,,residential,"[2556180597, 2556180600, 4964579979, 4964579978, 2556180526, 2556180520, 4964598270, 2556180597]",2,1,,,gabled,,,,white,roof_tiles,,,,,,,plaster,,,,,,,,across,,,,,,,,,,,,,,,,,
way,248902702,"POLYGON ((8.2391775 49.9851444, 8.2392573 49.9851636, 8.2392973 49.9850951, 8.2392175 49.9850758, 8.2391775 49.9851444))",Mainz,DE,30,55128,Skagerrakstraße,,,,,,,,,,,residential,"[2556178777, 1796383101, 1796383094, 2556178717, 2556178777]",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,HiRes aerial imagery,,,,,,,,,,,,
way,248902711,"POLYGON ((8.2515751 49.9866889, 8.2516332 49.9866258, 8.251697 49.9865573, 8.2517783 49.9865886, 8.2517153 49.9866563, 8.2516566 49.98672, 8.2515751 49.9866889))",Mainz,DE,96,55128,Lanzelhohl,,,,,,,,,,,residential,"[5432248760, 5432248763, 2556179898, 2556179915, 5432248762, 5432248761, 5432248760]",1,1,,,gabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,248902724,"POLYGON ((8.2517819 49.9866419, 8.2518752 49.9866726, 8.2518024 49.9867639, 8.2517637 49.9867507, 8.251741 49.9867809, 8.2516866 49.9867602, 8.2517092 49.9867332, 8.2517819 49.9866419))",Mainz,DE,98,55128,Lanzelhohl,,,,,,,,,,,residential,"[2556179954, 2556179979, 2556180052, 6857053372, 6857053374, 6857053373, 2556180019, 2556179954]",2,1,,,gabled,,,,gray,roof_tiles,,,,,,,plaster,,,,,,,,,,,,,,,,,,,,,,,,,
way,248902881,"POLYGON ((8.2522751 49.9874685, 8.2522992 49.9875201, 8.2523591 49.9875086, 8.252379 49.9875512, 8.252453 49.9875369, 8.2524089 49.9874426, 8.2522751 49.9874685))",Mainz,DE,33,55128,Am Wildgraben,,,,,,,,,,,residential,"[3928638148, 2556180567, 2556180556, 2556180598, 2556180583, 3928638147, 3928638148]",2,1,,,gabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,249079424,"POLYGON ((8.2382573 49.9763706, 8.2383108 49.9762723, 8.2384397 49.9763013, 8.2383861 49.9763996, 8.2382573 49.9763706))",Mainz,DE,21a,55128,Marienborner Straße,,,,,,,,,,,residential,"[2557632088, 2557632084, 2557632086, 2557632089, 2557632088]",1,1,,,gabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,249079582,"POLYGON ((8.2353422 49.9768587, 8.2354148 49.9768751, 8.235359 49.9769771, 8.2352864 49.9769607, 8.2353422 49.9768587))",Mainz,DE,19,55128,Alte Gärtnerei,,,,,,,,,,,residential,"[482267536, 4407710159, 4407710166, 482267535, 482267536]",,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,249079812,"POLYGON ((8.2440543 49.9815332, 8.2441852 49.9814398, 8.2442225 49.9814662, 8.2443155 49.9814105, 8.2442105 49.9813332, 8.2441119 49.9813946, 8.2439843 49.9814909, 8.2439497 49.9815131, 8.2440543 49.9815332))",Mainz,DE,9,55128,Rathausstraße,,,,,,,,,,,residential,"[2557634098, 2557634045, 7946190706, 7946190705, 2557633972, 2557634012, 2557634068, 2557634087, 2557634098]",2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,249244547,"POLYGON ((8.2429729 49.9808473, 8.2430184 49.9807514, 8.2431881 49.9807903, 8.2431352 49.9808758, 8.2429729 49.9808473))",Mainz,DE,14,55128,Wilhelmsstraße,,,,,,,,,,,residential,"[2558819454, 2558819427, 2558819434, 2558819459, 2558819454]",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,249525408,"POLYGON ((8.2386118 49.9778714, 8.2386647 49.9777879, 8.2388158 49.9778275, 8.2387629 49.977911, 8.2386118 49.9778714))",Mainz,DE,93,55128,Hochstraße,,,,,,,,,,,residential,"[2561154477, 2561154470, 2561154474, 2561154482, 2561154477]",2,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,249536445,"POLYGON ((8.2403986 49.9780819, 8.2404723 49.9779639, 8.2406181 49.9780016, 8.2405444 49.9781195, 8.2403986 49.9780819))",Mainz,DE,80,55128,Hochstraße,,,,,,,,,,,residential,"[2561242365, 2561242275, 2561242311, 2561242388, 2561242365]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,249536475,"POLYGON ((8.2454289 49.9782278, 8.2455201 49.9780949, 8.2455991 49.9781177, 8.245508 49.9782501, 8.2454289 49.9782278))",Mainz,DE,4,55128,Hinter der Kapelle,,,,,,,,,,,residential,"[2561242418, 2561242369, 2561242401, 2561242429, 2561242418]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,249536523,"POLYGON ((8.2392539 49.9768005, 8.2392707 49.9767681, 8.2392354 49.9767605, 8.2392672 49.9766992, 8.2393124 49.976709, 8.2393294 49.9766762, 8.2395278 49.9767189, 8.2394621 49.9768453, 8.2392539 49.9768005))",Mainz,,54,55128,Hinter der Kapelle,,,,,,,,,,,residential,"[2561241584, 2561241573, 2561241571, 2561241555, 2561241556, 2561241546, 2561241562, 2561241599, 2561241584]",3,1,,,gabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,249557523,"POLYGON ((8.2537755 49.9882984, 8.2538722 49.9882537, 8.2539827 49.9883525, 8.253886 49.9883973, 8.2537755 49.9882984))",Mainz,DE,25,55128,Bretzenheimer Straße,,,,,,,,4,,,residential,"[2561420615, 2561420613, 4563473115, 249100880, 2561420615]",2,,,,half-hipped,,,,red,roof_tiles,,,firebrick,https://commons.wikimedia.org/wiki/File:Wohn-_und_Gesch%C3%A4ftshaus_Bretzenheimer_Stra%C3%9Fe_25.JPG,,,,,,,,,,,along,,,,,,,,,,,,baroque,gdke,,,,
way,250925515,"POLYGON ((8.2935172 49.9888415, 8.2936375 49.9887939, 8.2937228 49.988883, 8.2935981 49.9889323, 8.2935172 49.9888415))",Mainz,DE,5,55131,Weisenauer Straße,,,,,,,,,,,residential,"[2572601055, 1942439285, 1942439294, 2572601056, 2572601055]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,264585567,"POLYGON ((8.3129182 49.9666644, 8.3127464 49.9666965, 8.3127325 49.9666656, 8.3126566 49.9666798, 8.3126153 49.9665881, 8.3126847 49.9665751, 8.3126439 49.9664847, 8.3127573 49.9664636, 8.3127682 49.9664877, 8.312833 49.9664756, 8.3129182 49.9666644))",,,10,,Kalkofenweg,,,,,,,,,,,residential,"[2702472582, 2702472586, 2702472583, 2702472585, 2702472576, 2702472575, 2702472569, 2702472567, 2702472570, 2702472568, 2702472582]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,264960816,"POLYGON ((8.2143968 49.9989928, 8.2144019 49.9989578, 8.2144936 49.9989632, 8.2144886 49.9989982, 8.2143968 49.9989928))",,,,,,,,,,,,,,,,residential,"[2706095339, 2706095334, 2706095335, 2706095340, 2706095339]",,,,,,,,,,,,,firebrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,264960820,"POLYGON ((8.2144019 49.9989578, 8.2144936 49.9989632, 8.2146018 49.9989697, 8.2146151 49.9988772, 8.2144151 49.9988653, 8.2144019 49.9989578))",Mainz,DE,23,55124,Raiffeisenstraße,,,,,,,,,,,residential,"[2706095334, 2706095335, 2706095336, 2706095329, 2706095327, 2706095334]",,,,,,,,,,,,,firebrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,266315162,"POLYGON ((8.2594186 49.9836404, 8.2596875 49.9837254, 8.2597432 49.9836525, 8.2594743 49.9835675, 8.2594186 49.9836404))",Mainz,DE,32,55131,Schaftriebweg,,,,,,,,,,,residential,"[2718899071, 2718899075, 2718899073, 2718899068, 2718899071]",3,0.1,,,gabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,266927408,"POLYGON ((8.1927111 49.9752649, 8.1927108 49.9752492, 8.192709 49.9751492, 8.1927086 49.9751288, 8.1932751 49.9751255, 8.1932764 49.9751396, 8.1935113 49.9751421, 8.1935074 49.9751089, 8.1936481 49.9750989, 8.1936674 49.9752026, 8.1938004 49.9751919, 8.1938133 49.9752815, 8.1936713 49.9752914, 8.1936932 49.9754325, 8.1938352 49.9754218, 8.1938507 49.9755064, 8.1937191 49.9755155, 8.1937371 49.9756533, 8.1936287 49.9756608, 8.1936287 49.9756425, 8.1928196 49.9757089, 8.1928325 49.9757429, 8.1926566 49.9757803, 8.1926163 49.9757063, 8.1926061 49.9757086, 8.1925646 49.9756323, 8.1925748 49.97563, 8.1925416 49.975569, 8.1927058 49.9755303, 8.1927311 49.9755644, 8.1927344 49.9755736, 8.1928415 49.9755687, 8.1928415 49.9755554, 8.1930642 49.9755401, 8.1931206 49.9755363, 8.193399 49.9755172, 8.1934042 49.9755396, 8.1934493 49.9755371, 8.1934324 49.9754229, 8.1934079 49.9754244, 8.1933962 49.9753451, 8.1934207 49.9753436, 8.1934055 49.9752408, 8.1932738 49.9752408, 8.1932738 49.9752641, 8.1931539 49.9752642, 8.1931154 49.9752643, 8.1930589 49.9752644, 8.1929302 49.9752646, 8.1927559 49.9752648, 8.1927111 49.9752649))",Mainz,DE,4,55127,Seminarstraße,,nursing_home,,,,http://www.caritas-altenzentrum-mainz.de/,,,,,residential,"[2724193047, 4553870990, 4553870989, 2724192983, 2724192982, 2724192987, 2724192988, 2724192981, 2724192979, 2724192996, 2724192993, 2724193025, 2724193028, 2724193062, 2724193057, 2724193070, 2724193073, 2724193145, 2724193147, 2724193142, 2724193152, 2724193155, 2724193157, 4553869081, 4553869079, 4553869078, 4553869080, 2724193137, 2724193078, 2724193132, 2724193140, 2724193135, 2724193131, 2724193088, 2724193080, 2724193075, 2724193085, 2724193083, 4553869084, 4553869083, 4553869082, 4553869085, 2724193005, 2724193003, 2724193008, 2724193010, 2724193013, 2724193015, 2724193018, 2724193020, 2724193047]",3,,,,,,,Caritas-Altenzentrum Maria Königin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
