u,v,key,osmid,oneway,lanes,ref,highway,maxspeed,reversed,length,bridge,geometry,name,service,junction,access,width,tunnel,area
1190958672,1190957269,0,103144895,False,,,service,,False,100.79400000000001,,"LINESTRING (7.7632542 49.4407776, 7.763309 49.4406548, 7.7633241 49.4405951, 7.7634393 49.4400324, 7.7634312 49.4399446, 7.7633574 49.4399046)",,driveway,,,,,
1190959550,1190957741,0,103144924,False,,,service,,False,6.755,,"LINESTRING (7.7619741 49.4396725, 7.7619778 49.4396118)",,driveway,,,,,
1190960008,1190956944,0,"[103145027, 103144735, 103144919]",False,,,service,,True,57.94999999999999,,"LINESTRING (7.7626239 49.4399505, 7.762504 49.4400362, 7.7623163 49.4402642, 7.762244 49.4403491, 7.7622021 49.4403906)",,driveway,,,,,
1191125753,1191126387,0,103157168,False,,,service,,True,62.711999999999996,,"LINESTRING (7.7633359 49.4371032, 7.7634283 49.4372829, 7.7633181 49.4376196, 7.7633084 49.4376492)",,driveway,,,,,
1191125845,1191126485,0,103157214,False,,,service,,True,44.486999999999995,,"LINESTRING (7.7628449 49.4363384, 7.7626855 49.4362826, 7.7628113 49.4361854, 7.7629477 49.4361276, 7.7630114 49.4361006)",,driveway,,,,,
1191125885,1191126561,0,103157148,False,,,service,,True,54.378,,"LINESTRING (7.7630287 49.4371454, 7.7631986 49.4369823, 7.7634007 49.4368923, 7.763486 49.4367717)",,driveway,,,,,
1191126387,263006476,0,54378280,False,,,residential,30,False,113.852,,"LINESTRING (7.7633084 49.4376492, 7.7619067 49.4371828)",Parkstraße,,,,,,
1191126387,263006473,0,54378280,False,,,residential,30,True,26.741,,"LINESTRING (7.7633084 49.4376492, 7.7635832 49.4377408, 7.7636375 49.4377589)",Parkstraße,,,,,,
1191126387,1191125753,0,103157168,False,,,service,,False,62.712,,"LINESTRING (7.7633084 49.4376492, 7.7633181 49.4376196, 7.7634283 49.4372829, 7.7633359 49.4371032)",,driveway,,,,,
1191126485,1191125845,0,103157214,False,,,service,,False,44.486999999999995,,"LINESTRING (7.7630114 49.4361006, 7.7629477 49.4361276, 7.7628113 49.4361854, 7.7626855 49.4362826, 7.7628449 49.4363384)",,driveway,,,,,
1191126485,278045942,0,251642050,False,,B 37,primary,30,False,87.41900000000001,,"LINESTRING (7.7630114 49.4361006, 7.7627489 49.4358192, 7.7623847 49.4354283)",Trippstadter Straße,,,,,,
1191126485,350707,0,251642050,False,,B 37,primary,30,True,58.571,,"LINESTRING (7.7630114 49.4361006, 7.7633239 49.4364318, 7.7633941 49.4364845, 7.7634761 49.4365274)",Trippstadter Straße,,,,,,
1191126561,263006478,0,373662137,False,,,living_street,,True,10.694,,"LINESTRING (7.763486 49.4367717, 7.7633467 49.4367394)",Trippstadter Straße,,,,,,
1191126561,1191125885,0,103157148,False,,,service,,False,54.378,,"LINESTRING (7.763486 49.4367717, 7.7634007 49.4368923, 7.7631986 49.4369823, 7.7630287 49.4371454)",,driveway,,,,,
1191126561,263006479,0,373662137,False,,,living_street,,False,65.52,,"LINESTRING (7.763486 49.4367717, 7.7635709 49.4368112, 7.7636351 49.4368821, 7.7637421 49.4370331, 7.7638251 49.4371825, 7.7638474 49.437235, 7.763842 49.4372944)",Trippstadter Straße,,,,,,
1191589611,1191589983,0,26231718,False,,,residential,30,True,44.118,,"LINESTRING (7.7554144 49.4555884, 7.7556389 49.455596, 7.7559205 49.455605, 7.7560151 49.4555775)",Hussongstraße,,,,,,
1191589855,1103144337,0,25301974,False,,,residential,30,True,9.677,,"LINESTRING (7.7547984 49.4552183, 7.7547384 49.4551405)",Emil-Caesar-Straße,,,,,,
1191589855,1288892688,0,172428584,False,,,residential,30,False,85.858,,"LINESTRING (7.7547984 49.4552183, 7.754855 49.455322, 7.7548686 49.4554613, 7.7549108 49.4559831)",Emil-Caesar-Straße,,,,,,
1191589855,1676735585,0,"[155267032, 172428613]",False,,,service,30,True,29.142000000000003,,"LINESTRING (7.7547984 49.4552183, 7.7549597 49.4551557, 7.7551434 49.4550827)",,,,,,,
1191589983,1191589611,0,26231718,False,,,residential,30,False,44.117999999999995,,"LINESTRING (7.7560151 49.4555775, 7.7559205 49.455605, 7.7556389 49.455596, 7.7554144 49.4555884)",Hussongstraße,,,,,,
1191589983,275604193,0,26231718,False,,,residential,30,True,45.730000000000004,,"LINESTRING (7.7560151 49.4555775, 7.7560754 49.4555232, 7.7561089 49.4551796)",Hussongstraße,,,,,,
1191589983,8293720268,0,892335563,False,,,service,,False,25.590999999999998,,"LINESTRING (7.7560151 49.4555775, 7.7560936 49.4555942, 7.7563622 49.4556197)",,,,,,,
1192533958,270590861,0,24904578,False,,,service,,False,44.118,,"LINESTRING (7.7679103 49.4400999, 7.7681204 49.4401389, 7.7680896 49.4403928)",,alley,,,,,
1192535047,270590861,0,24952638,True,,,residential,30,False,56.213,,"LINESTRING (7.7673585 49.4402209, 7.767507 49.4402574, 7.7680896 49.4403928)",Mozartstraße,,,,,,
1192535047,1192535338,0,103270179,False,,,service,,True,23.622999999999998,,"LINESTRING (7.7673585 49.4402209, 7.7674095 49.4400752, 7.7674156 49.4400123)",,alley,,,,,
1192535338,1192535047,0,103270179,False,,,service,,False,23.622999999999998,,"LINESTRING (7.7674156 49.4400123, 7.7674095 49.4400752, 7.7673585 49.4402209)",,alley,,,,,
1192535352,271151785,0,24952639,False,,,living_street,,True,58.939,,"LINESTRING (7.7651583 49.4395574, 7.7651198 49.4395085, 7.7649624 49.4392667, 7.7648416 49.4390692)",Schumannstraße,,,,,,
1192617973,1166352060,0,24904552,False,,,living_street,,False,45.063,,"LINESTRING (7.7695494 49.440972, 7.7692229 49.4413172)",Luxstraße,,,,,,
1192617973,270590901,0,24904552,False,,,living_street,,True,24.639,,"LINESTRING (7.7695494 49.440972, 7.7697121 49.4407773)",Luxstraße,,,,,,
1192617973,1192618490,0,103278919,False,,,service,,True,64.406,,"LINESTRING (7.7695494 49.440972, 7.76998 49.4411964, 7.7700222 49.4412433, 7.770047 49.4412932, 7.7700509 49.4413508, 7.7700425 49.4414065)",,driveway,,permissive,,,
1192618229,1192618865,0,103278937,False,,,service,,True,43.443,,"LINESTRING (7.7701701 49.4404768, 7.7699607 49.440843)",,driveway,,,,,
1192618356,1192618788,0,103278904,False,,,service,,False,25.966,,"LINESTRING (7.7709145 49.4410837, 7.7708533 49.4413138)",,driveway,,,,,
1192618356,266140272,0,24952638,True,,,residential,30,False,26.628,,"LINESTRING (7.7709145 49.4410837, 7.7711694 49.441145, 7.7712599 49.4411668)",Mozartstraße,,,,,,
1192618490,270590970,0,24904580,False,,,service,,True,27.728,,"LINESTRING (7.7700425 49.4414065, 7.7698122 49.4416059)",,driveway,,,,,
1192618490,270590976,0,24904580,False,,,service,,False,25.125,,"LINESTRING (7.7700425 49.4414065, 7.770201 49.4412571, 7.770267 49.4412455)",,driveway,,,,,
1192618490,1192617973,0,103278919,False,,,service,,False,64.406,,"LINESTRING (7.7700425 49.4414065, 7.7700509 49.4413508, 7.770047 49.4412932, 7.7700222 49.4412433, 7.76998 49.4411964, 7.7695494 49.440972)",,driveway,,permissive,,,
1192618788,1192618356,0,103278904,False,,,service,,True,25.966,,"LINESTRING (7.7708533 49.4413138, 7.7709145 49.4410837)",,driveway,,,,,
1192618865,1192618229,0,103278937,False,,,service,,False,43.443,,"LINESTRING (7.7699607 49.440843, 7.7701701 49.4404768)",,driveway,,,,,
1192618865,1192618356,0,24952638,True,,,residential,30,False,73.976,,"LINESTRING (7.7699607 49.440843, 7.7704794 49.440972, 7.7705548 49.4409908, 7.7707777 49.4410478, 7.7709145 49.4410837)",Mozartstraße,,,,,,
1192780964,1192780997,0,103292666,False,,,service,,True,104.938,,"LINESTRING (7.7588204 49.4330403, 7.7593614 49.4332751, 7.7596749 49.4334112, 7.7596893 49.4334475, 7.7597262 49.4336844)",,alley,,,,,
1192780982,380306986,0,93116776,False,2,B 37,primary,50,True,16.456,,"LINESTRING (7.7580358 49.433807, 7.7578088 49.4337966)",Trippstadter Straße,,,,,,
1192780982,1192780997,0,"[93116776, 160096674]",False,2,B 37,primary,50,False,123.006,,"LINESTRING (7.7580358 49.433807, 7.7583007 49.433793, 7.7597262 49.4336844)",Trippstadter Straße,,,,,,
1192780982,1812306858,0,170080495,False,,,service,,True,75.028,,"LINESTRING (7.7580358 49.433807, 7.7579347 49.433696, 7.7576903 49.4336509, 7.757378 49.4335898, 7.7573274 49.4335796, 7.7571669 49.4336636)",,driveway,,,,,
1192780997,380306988,0,160096674,False,2,B 37,primary,50,False,74.716,,"LINESTRING (7.7597262 49.4336844, 7.7607547 49.4336202)",Trippstadter Straße,,,,,,
1192780997,1192780964,0,103292666,False,,,service,,False,104.93799999999999,,"LINESTRING (7.7597262 49.4336844, 7.7596893 49.4334475, 7.7596749 49.4334112, 7.7593614 49.4332751, 7.7588204 49.4330403)",,alley,,,,,
1192780997,1192780982,0,"[93116776, 160096674]",False,2,B 37,primary,50,True,123.006,,"LINESTRING (7.7597262 49.4336844, 7.7583007 49.433793, 7.7580358 49.433807)",Trippstadter Straße,,,,,,
1193947116,1136053173,0,103395993,True,,,service,,False,31.551,,"LINESTRING (7.7955985 49.455853, 7.796011 49.4559458)",,driveway,,no,,,
1193947116,1136053816,0,103395995,False,,,service,,True,61.653000000000006,,"LINESTRING (7.7955985 49.455853, 7.7952741 49.455774, 7.795249 49.4557252, 7.7953514 49.45558, 7.7954375 49.4555539, 7.7955225 49.4555649)",,driveway,,,,,
1193968722,276608749,0,25377701,False,,,residential,30,True,13.703,,"LINESTRING (7.788473 49.4468859, 7.7882966 49.446931)",Dornenstraße,,,,,,
1193968722,1193968737,0,103397463,False,,,service,,False,59.385,,"LINESTRING (7.788473 49.4468859, 7.7883496 49.4463579)",Dornenstraße,,,,,,
1193968722,276608750,0,25377701,False,,,residential,30,False,50.415,,"LINESTRING (7.788473 49.4468859, 7.7887649 49.4468508, 7.7891654 49.4468483)",Dornenstraße,,,,,,
1193968737,1193968722,0,103397463,False,,,service,,True,59.385,,"LINESTRING (7.7883496 49.4463579, 7.788473 49.4468859)",Dornenstraße,,,,,,
1193994899,1193995605,0,103400046,False,,,service,,True,105.05399999999999,,"LINESTRING (7.7680432 49.4385825, 7.7682236 49.438604, 7.768316 49.4386302, 7.7689374 49.4386998, 7.7689606 49.4387321, 7.7688884 49.4390069, 7.7688792 49.4390419)",,alley,,,,,
1193994993,1193996500,0,"[103399905, 103399988, 103399966]",False,,,service,,True,53.70700000000001,,"LINESTRING (7.764783 49.4374674, 7.7648538 49.4371997, 7.7648151 49.4371415, 7.7647502 49.4370607, 7.7647082 49.4370109)",,driveway,,,,,
1193995605,270590840,0,60806987,True,,,residential,30,False,41.683,,"LINESTRING (7.7688792 49.4390419, 7.7694462 49.4391096)",Beethovenstraße,,,,,,
1193995605,1193994899,0,103400046,False,,,service,,False,105.05399999999999,,"LINESTRING (7.7688792 49.4390419, 7.7688884 49.4390069, 7.7689606 49.4387321, 7.7689374 49.4386998, 7.768316 49.4386302, 7.7682236 49.438604, 7.7680432 49.4385825)",,alley,,,,,
1193995730,1193996167,0,"[103400124, 103400092, 103399956]",False,,,service,,False,36.20099999999999,,"LINESTRING (7.7659651 49.4370214, 7.7659338 49.4370964, 7.7659083 49.4371648, 7.7658563 49.437269, 7.7658535 49.4373369)",,driveway,,yes,,,
1193995730,263006490,0,165310767,False,,B 37,primary,50,False,40.105000000000004,,"LINESTRING (7.7659651 49.4370214, 7.765747 49.4369823, 7.7654357 49.4369143)",Logenstraße,,,,,,
1193995730,1721713421,0,"[1169009361, 165310767]",False,3,B 37,primary,50,True,39.907,,"LINESTRING (7.7659651 49.4370214, 7.7660413 49.4370362, 7.7663037 49.4370871, 7.7664952 49.4371212)",Logenstraße,,,,,,
1193995786,151212685,0,24904542,False,,,living_street,,False,23.8,,"LINESTRING (7.7691271 49.4376771, 7.7691086 49.4374634)",Conradstraße,,,,,,
1193995786,1193996380,0,103399936,False,,,service,,True,53.716,,"LINESTRING (7.7691271 49.4376771, 7.7698657 49.4377289)",,alley,,,,,
1193995786,270590834,0,24904542,False,,,living_street,,True,78.913,,"LINESTRING (7.7691271 49.4376771, 7.7691142 49.4379444, 7.7689978 49.4383515, 7.7689899 49.4383792)",Conradstraße,,,,,,
1193996050,1193996167,0,103400018,False,,,service,,True,22.787,,"LINESTRING (7.7661552 49.4373961, 7.7658535 49.4373369)",,driveway,,,,,
1193996091,1193996167,0,103399956,False,,,service,,True,49.303000000000004,,"LINESTRING (7.7655502 49.43761, 7.7657586 49.437636, 7.7658535 49.4373369)",,driveway,,,,,
1193996167,1193996050,0,103400018,False,,,service,,False,22.787,,"LINESTRING (7.7658535 49.4373369, 7.7661552 49.4373961)",,driveway,,,,,
1193996167,1193996091,0,103399956,False,,,service,,False,49.303000000000004,,"LINESTRING (7.7658535 49.4373369, 7.7657586 49.437636, 7.7655502 49.43761)",,driveway,,,,,
1193996167,1193995730,0,"[103400092, 103400124, 103399956]",False,,,service,,True,36.201,,"LINESTRING (7.7658535 49.4373369, 7.7658563 49.437269, 7.7659083 49.4371648, 7.7659338 49.4370964, 7.7659651 49.4370214)",,driveway,,yes,,,
1193996380,151212680,0,24904589,False,,,living_street,,True,24.285,,"LINESTRING (7.7698657 49.4377289, 7.7699297 49.4375145)",Glockenstraße,,,,,,
1193996380,1193995786,0,103399936,False,,,service,,False,53.716,,"LINESTRING (7.7698657 49.4377289, 7.7691271 49.4376771)",,alley,,,,,
1193996380,270590867,0,24904589,False,,,living_street,,False,81.384,,"LINESTRING (7.7698657 49.4377289, 7.7696385 49.4384194, 7.7696302 49.4384446)",Glockenstraße,,,,,,
1193996500,263006484,0,384188628,False,,,living_street,,True,36.889,,"LINESTRING (7.7647082 49.4370109, 7.7642545 49.4371626)",Sturmstraße,,,,,,
1193996500,1193994993,0,"[103399905, 103399988, 103399966]",False,,,service,,False,53.707,,"LINESTRING (7.7647082 49.4370109, 7.7647502 49.4370607, 7.7648151 49.4371415, 7.7648538 49.4371997, 7.764783 49.4374674)",,driveway,,,,,
1193996500,263006483,0,384188628,False,,,living_street,,False,35.305,,"LINESTRING (7.7647082 49.4370109, 7.765047 49.4368885, 7.765135 49.4368567)",Sturmstraße,,,,,,
1194184955,281170688,0,168107590,False,,,residential,30,False,47.982,,"LINESTRING (7.7555959 49.4418949, 7.7550712 49.4416307)",Spaethstraße,,,,,,
1194184955,281170703,0,168107590,False,,,residential,30,True,28.872,,"LINESTRING (7.7555959 49.4418949, 7.7559116 49.4420539)",Spaethstraße,,,,,,
1194184955,1154354995,0,99855960,False,,,service,,False,16.986,,"LINESTRING (7.7555959 49.4418949, 7.7556261 49.4418593, 7.755645 49.4418084, 7.755645 49.4417735, 7.7556331 49.4417499)",,driveway,,,,,
1194206905,270590909,0,24904589,False,,,living_street,,False,32.918,,"LINESTRING (7.7694033 49.4393156, 7.7693141 49.4396059)",Glockenstraße,,,,,,
1194206905,1194207569,0,103423101,False,,,service,,False,51.523,,"LINESTRING (7.7694033 49.4393156, 7.7700949 49.4394272)",,driveway,,,,,
1194206905,270590840,0,24904589,False,,,living_street,,True,23.115000000000002,,"LINESTRING (7.7694033 49.4393156, 7.7694395 49.439142, 7.7694462 49.4391096)",Glockenstraße,,,,,,
1194207569,1194206905,0,103423101,False,,,service,,True,51.523,,"LINESTRING (7.7700949 49.4394272, 7.7694033 49.4393156)",,driveway,,,,,
1195276651,1195277239,0,"[103521280, 103521351]",False,,,service,,True,17.285,,"LINESTRING (7.7722138 49.4411967, 7.7723353 49.441213, 7.7723692 49.4412175, 7.7724487 49.4412253)",,driveway,,,,,
1195277088,1195277088,0,25777960,False,,,living_street,,False,75.99000000000001,,"LINESTRING (7.7483599 49.4388806, 7.7483121 49.4388979, 7.7482199 49.438928, 7.747993 49.4388289, 7.7479961 49.4387477, 7.7480022 49.4387129, 7.7483599 49.4388806)",Möllendorfstraße,,,,5,,
1195277088,1195277088,1,25777960,False,,,living_street,,True,75.99,,"LINESTRING (7.7483599 49.4388806, 7.7480022 49.4387129, 7.7479961 49.4387477, 7.747993 49.4388289, 7.7482199 49.438928, 7.7483121 49.4388979, 7.7483599 49.4388806)",Möllendorfstraße,,,,5,,
1195277088,281170563,0,25777960,False,,,living_street,,True,275.924,,"LINESTRING (7.7483599 49.4388806, 7.7490556 49.4391229, 7.7508628 49.4396916, 7.7509359 49.4397136, 7.7509699 49.4397279, 7.7512295 49.4398177, 7.751498 49.4399273, 7.7515884 49.4399688, 7.7517325 49.440035)",Möllendorfstraße,,,,5,,
1195277097,260558897,0,24026301,False,,,residential,30,False,24.908,,"LINESTRING (7.7727461 49.4413832, 7.7724019 49.4413925)",Badstraße,,,,,,
1195277097,260558901,0,24026301,False,,,residential,30,True,46.279,,"LINESTRING (7.7727461 49.4413832, 7.7733857 49.4413671)",Badstraße,,,,,,
1195277097,1195278040,0,103521270,False,,,service,,False,13.803999999999998,,"LINESTRING (7.7727461 49.4413832, 7.7727556 49.4414666, 7.7727603 49.441507)",,driveway,,,,,
1195277106,1195278893,0,103521444,False,,,service,,False,35.184,,"LINESTRING (7.7722326 49.4407763, 7.7722749 49.4406865, 7.7726053 49.4407444)",,driveway,,,,,
1195277106,1195277860,0,103521534,False,,,service,,False,26.273,,"LINESTRING (7.7722326 49.4407763, 7.7724148 49.4408325, 7.7725727 49.4408552)",,driveway,,,,,
1195277106,1195278591,0,"[103521388, 103521341, 103521534]",False,,,service,,True,60.974,,"LINESTRING (7.7722326 49.4407763, 7.7719505 49.440689, 7.7717075 49.4406521, 7.7715284 49.4406307, 7.7714952 49.4406268, 7.7714307 49.4406193)",,driveway,,,,,
1195277151,260558901,0,25002354,True,,,residential,30,False,47.774,,"LINESTRING (7.7735866 49.4417764, 7.7734233 49.4414461, 7.7733857 49.4413671)",Schubertstraße,,,,,,
1195277151,1195279074,0,103521308,False,,,service,,False,70.887,,"LINESTRING (7.7735866 49.4417764, 7.7731355 49.4418754, 7.7727926 49.4419182, 7.7726378 49.4419112)",,driveway,,,,,
1195277239,260558897,0,25002343,True,,,residential,,False,18.897,,"LINESTRING (7.7724487 49.4412253, 7.7724019 49.4413925)",Lutrinastraße,,,,,,
1195277239,1195276651,0,"[103521280, 103521351]",False,,,service,,False,17.285,,"LINESTRING (7.7724487 49.4412253, 7.7723692 49.4412175, 7.7723353 49.441213, 7.7722138 49.4411967)",,driveway,,,,,
1195277860,1195277239,0,25002343,True,,,residential,,False,42.119,,"LINESTRING (7.7725727 49.4408552, 7.7724487 49.4412253)",Lutrinastraße,,,,,,
1195277860,1195278812,0,103521278,False,,,service,,False,38.145,,"LINESTRING (7.7725727 49.4408552, 7.7731001 49.4408463)",,driveway,,,,,
1195277860,1195277106,0,103521534,False,,,service,,True,26.273,,"LINESTRING (7.7725727 49.4408552, 7.7724148 49.4408325, 7.7722326 49.4407763)",,driveway,,,,,
1195278011,260558897,0,24026302,False,,,residential,,False,8.82,,"LINESTRING (7.772372 49.4414694, 7.7724019 49.4413925)",Lutrinastraße,,,,,,
1195278011,671787997,0,24026302,False,,,residential,,True,29.228,,"LINESTRING (7.772372 49.4414694, 7.7722678 49.4416103, 7.7721985 49.4417068)",Lutrinastraße,,,,,,
1195278011,1195278905,0,"[103521292, 103521508]",False,,,service,,False,18.365,,"LINESTRING (7.772372 49.4414694, 7.7722953 49.4414625, 7.7721217 49.4414415)",,driveway,,,,,
1195278040,1195277097,0,103521270,False,,,service,,True,13.803999999999998,,"LINESTRING (7.7727603 49.441507, 7.7727556 49.4414666, 7.7727461 49.4413832)",,driveway,,,,,
1195278591,266140272,0,32932422,False,,,residential,30,False,62.119,,"LINESTRING (7.7714307 49.4406193, 7.7712599 49.4411668)",Eisenbahnstraße,,,,,,
1195278591,266140273,0,32932422,False,,,residential,30,True,37.135,,"LINESTRING (7.7714307 49.4406193, 7.7715171 49.4402901)",Eisenbahnstraße,,,,,,
1195278591,1195277106,0,"[103521388, 103521341, 103521534]",False,,,service,,False,60.974000000000004,,"LINESTRING (7.7714307 49.4406193, 7.7714952 49.4406268, 7.7715284 49.4406307, 7.7717075 49.4406521, 7.7719505 49.440689, 7.7722326 49.4407763)",,driveway,,,,,
1195278773,671787997,0,"[103521305, 103521377]",False,,,service,,False,25.482999999999997,,"LINESTRING (7.7718516 49.4416666, 7.7720357 49.4416853, 7.7721985 49.4417068)",Passage A,,,,,,
1195278812,271799851,0,25002354,True,,,residential,30,False,34.326,,"LINESTRING (7.7731001 49.4408463, 7.7729832 49.4405471)",Schubertstraße,,,,,,
1195278812,1195277860,0,103521278,False,,,service,,True,38.145,,"LINESTRING (7.7731001 49.4408463, 7.7725727 49.4408552)",,driveway,,,,,
1195278893,1195277860,0,25002343,True,,,residential,,False,12.544,,"LINESTRING (7.7726053 49.4407444, 7.7725727 49.4408552)",Lutrinastraße,,,,,,
1195278893,1195277106,0,103521444,False,,,service,,True,35.184,,"LINESTRING (7.7726053 49.4407444, 7.7722749 49.4406865, 7.7722326 49.4407763)",,driveway,,,,,
1195278905,1195278011,0,"[103521508, 103521292]",False,,,service,,True,18.365,,"LINESTRING (7.7721217 49.4414415, 7.7722953 49.4414625, 7.772372 49.4414694)",,driveway,,,,,
1195278939,281170645,0,25777974,False,,,living_street,,True,89.478,,"LINESTRING (7.7459964 49.4398833, 7.7463054 49.439921, 7.7463541 49.4399268, 7.7462129 49.4404874)",Wilhelm-Kittelberger-Straße,,,,,,
